Fan_inlet_temperature_R,Fan_inlet_Pressure_psia,bypass_duct_pressure_psia,HPC_outlet_pressure_psia,Ratio_of_fuel_flow_to_Ps30_pps_psia,Corrected_core_speed_rpm,High_pressure_turbines_Cool_air_flow,Low_pressure_turbines_Cool_air_flow
0.068836145,0.068836145,0.0545444,0.035366144,0.0007424007,-0.029357426,-0.0070449775,-0.08371126
0.068836145,0.068836145,0.06179183,-0.0006772381,0.01326825,0.017968366,-0.038108658,0.02633463
0.068836145,0.068836145,0.06692118,-0.016232712,0.004873481,0.030179165,0.00024188393,-0.08741943
0.068836145,0.068836145,0.05972831,0.047197614,0.002856191,-0.039759338,-0.045303803,0.03002478
0.068836145,0.068836145,0.05743868,-0.025113063,-0.0078073535,0.019189842,0.0495443,0.0048221806
0.068836145,0.068836145,0.044860177,0.031636942,0.005433509,-0.01715632,0.013302793,0.050929688
0.068836145,0.068836145,0.04800617,-0.019401634,-0.023435988,-0.014687736,0.029944314,0.003783063
0.068836145,0.068836145,0.057902217,0.008577309,0.0075994274,-0.049205214,-0.04188557,-0.009603621
0.068836145,0.068836145,0.06150051,-0.029387835,-0.02485499,-0.024185589,0.0006166328,-0.015976889
0.068836145,0.068836145,0.05726381,-0.0008195976,0.036851533,-0.015445679,-0.0532944,-0.021005519
0.068836145,0.068836145,0.07283296,-0.012380862,-0.019595513,0.039932266,0.025075473,-0.033401888
0.068836145,0.068836145,0.0429735,0.021906137,0.028599955,-0.0215732,-0.0287654,-0.018514775
0.068836145,0.068836145,0.048322022,-0.020106137,-0.011090171,0.054855194,0.058672965,0.018569745
0.068836145,0.068836145,0.051257238,0.011116856,0.013051727,-0.034228094,0.036453918,0.0062202993
0.068836145,0.068836145,0.045271054,-0.02368401,-0.033221975,0.020936493,0.0104213655,-0.006473055
0.068836145,0.068836145,0.055753443,0.0023619132,0.0056839827,-0.086446434,-0.008112533,-0.017599322
0.068836145,0.068836145,0.03975304,-0.035640154,-0.008381325,0.013015484,-0.025874449,-0.0011691811
0.068836145,0.068836145,0.04087036,0.0068156105,0.027262697,-0.046050057,-0.0342204,-0.013786531
0.068836145,0.068836145,0.06305539,-0.01851298,-0.008803058,0.046017397,-0.015927443,-0.018077247
0.068836145,0.068836145,0.046687443,0.021327477,0.02022972,-0.06472883,0.0053225607,-0.013808083
0.068836145,0.068836145,0.04882594,-0.019194888,-0.003006488,0.054027896,-0.009543304,0.010690365
0.068836145,0.068836145,0.052829854,-0.038313802,0.0012576244,-0.040141147,-0.018091429,-0.00947893
0.068836145,0.068836145,0.03618708,-0.01507071,-0.04096438,0.02861656,-0.015003119,0.038496718
0.068836145,0.068836145,0.04700984,-0.017056068,0.006768578,-0.081417456,-0.03275223,-0.024807427
0.068836145,0.068836145,0.05001008,-0.03124584,-0.028302409,0.02228617,0.012425292,0.035655625
0.068836145,0.068836145,0.05070895,0.0067198295,0.03871963,-0.029680252,0.023036107,-0.024084842
0.068836145,0.068836145,0.072992854,0.00089773576,-0.024346527,-0.002444515,0.030400166,-0.033741985
0.068836145,0.068836145,0.04894307,-0.02979812,-0.0066794744,-0.047372483,0.06455182,-0.03223536
0.068836145,0.068836145,0.05361837,0.00096609653,0.00023599362,0.014050121,0.031159827,0.0013922337
0.068836145,0.068836145,0.06537603,-0.012078812,-0.001654793,-0.013537301,0.04859508,-0.011843665
0.068836145,0.068836145,0.05331733,-0.01587713,-0.014498238,0.036630087,0.006065785,-0.03448501
0.068836145,0.068836145,0.060810063,-0.025106356,0.0010574998,-0.014729189,0.040078767,0.00071648427
0.068836145,0.068836145,0.044050105,0.00414433,-0.010599715,-0.0012033659,-0.013070011,0.04194667
0.068836145,0.068836145,0.055178966,0.010291417,0.020560188,0.0015331937,0.037436295,0.014881006
0.068836145,0.068836145,0.05040249,-8.0530015e-05,-0.0015802359,-0.031466074,-0.011872363,-0.023180842
0.068836145,0.068836145,0.06274498,-0.027371904,0.01258008,-0.027067604,0.050119683,-0.0022425088
0.068836145,0.068836145,0.060515005,0.005319062,0.023027183,-0.013007339,-0.012923822,-0.008024466
0.068836145,0.068836145,0.05552601,0.008346988,0.00087875355,0.030917006,0.056486204,0.038591847
0.068836145,0.068836145,0.047885545,-0.01807927,0.0016692792,-0.020397743,-0.030851351,-0.0037403852
0.068836145,0.068836145,0.046485726,-0.01401385,0.0131160645,-0.006388075,-0.005611327,-0.01277472
0.068836145,0.068836145,0.054749478,0.010490272,-0.0028856632,-0.04957764,-0.03055862,0.04165107
0.068836145,0.068836145,0.060881726,-0.002924719,0.046814714,0.03144575,-0.006597089,-0.0023335135
0.068836145,0.068836145,0.053303476,-0.01834272,0.0033743232,-0.022230752,-0.03938383,-0.02475469
0.068836145,0.068836145,0.066295765,-0.021165721,0.011740961,0.018215617,0.052290745,0.021252053
0.068836145,0.068836145,0.06803206,0.0015586263,0.010889371,-0.011978215,-0.021742122,-0.013497934
0.068836145,0.068836145,0.057494123,0.017471284,-0.0034125787,0.054631308,0.05181121,-0.012979225
0.068836145,0.068836145,0.061647363,-0.018002633,-0.011533767,-0.0076298467,-0.015547772,0.009296638
0.068836145,0.068836145,0.055390704,-0.018084662,0.011882746,0.011064379,0.030577593,-0.016633833
0.068836145,0.068836145,0.06111251,-0.0044324985,-0.01539741,-0.079814486,-0.0096747745,0.05205398
0.068836145,0.068836145,0.06758659,-0.0019338334,0.047695443,-0.004981098,-0.026009401,-0.03172749
0.068836145,0.068836145,0.061649427,-0.026477428,0.019909143,0.019726982,-0.04606926,0.03230273
0.068836145,0.068836145,0.063915715,-0.011962,0.0038058187,0.0035287978,0.05020353,-0.022494715
0.068836145,0.068836145,0.07279639,-0.0117336605,0.0035399264,-0.0012005509,-0.03994681,-0.0008738993
0.068836145,0.068836145,0.06733556,0.00970148,0.003728253,0.01702249,0.053240884,-0.04733669
0.068836145,0.068836145,0.067325726,0.0028669345,-0.03487346,-0.02745422,-0.00844965,0.034587312
0.068836145,0.068836145,0.05100064,-0.025309285,-0.0016832857,-0.035258602,0.013642255,-0.046804085
0.068836145,0.068836145,0.068832956,-0.0055341385,-0.02566897,-0.047494482,-0.0051686,0.022391304
0.068836145,0.068836145,0.068832956,-0.013007703,0.024461761,-0.0065532518,-0.030867467,-0.0016501631
0.068836145,0.068836145,0.068832956,-0.016223136,-0.025367456,0.049270537,-0.024639597,0.026140332
0.068836145,0.068836145,0.068832956,0.0032928747,-0.0036977902,-0.010592799,0.033009153,-0.052222244
0.068836145,0.068836145,0.068832956,-0.021950819,-0.010949411,0.04815527,-0.021863429,-0.0027334595
0.068836145,0.068836145,0.068832956,0.006188118,0.026292492,-0.016532477,0.023536278,-0.05893612
0.068836145,0.068836145,0.068832956,-0.01187333,-0.017375572,0.015610595,-0.0393977,0.046036005
0.068836145,0.068836145,0.068832956,-0.0001613829,0.011190415,-0.021724535,0.027060969,-0.061001003
0.068836145,0.068836145,0.068832956,-0.012272011,0.020213025,-0.026804501,-0.011353257,0.049037024
0.068836145,0.068836145,0.068832956,0.016198313,0.016615812,-0.0131500615,0.005915582,-0.010969141
0.068836145,0.068836145,0.068832956,0.008032609,-0.0384369,0.02946528,-0.03517127,0.057612147
0.068836145,0.068836145,0.068832956,0.026318362,0.011361079,-0.019107314,0.0052599637,-0.05079805
0.068836145,0.068836145,0.068832956,0.004429471,0.0012285407,-0.0028096521,-0.009053953,0.019476209
0.068836145,0.068836145,0.068832956,0.020604875,0.0066622943,-0.026830459,0.015056555,-0.06026111
0.068836145,0.068836145,0.068832956,0.00033372187,-0.003682408,-0.02424199,-0.062690906,-0.0014400795
0.068836145,0.068836145,0.068832956,-0.011949147,-0.018349972,-0.08192054,0.009483535,-0.07583949
0.068836145,0.068836145,0.068832956,0.018290518,-0.004566034,0.048326135,-0.04253676,0.03519147
0.068836145,0.068836145,0.068832956,0.03357919,0.0065582525,-0.011757698,0.014270761,0.026687311
0.068836145,0.068836145,0.068832956,0.017720215,-0.008079724,-0.011876158,0.010396661,0.051621977
0.068836145,0.068836145,0.068832956,0.032403912,0.0013918432,-0.037289575,-0.006188886,-0.032755867
0.068836145,0.068836145,0.068832956,0.011635595,0.0045239693,0.05730159,0.012943604,-0.0016351122
0.068836145,0.068836145,0.068832956,0.0025442652,0.00012633577,-0.030259172,-0.012886957,-0.06424446
0.068836145,0.068836145,0.068832956,-0.036265865,-0.00042829703,0.0032342942,-0.047844674,-0.010590191
0.068836145,0.068836145,0.068832956,-0.0074027916,-0.014852004,-0.02759754,-0.020092994,-0.028779848
0.068836145,0.068836145,0.068832956,-0.003209345,0.01827731,0.07627519,-0.020379175,0.0049012695
0.068836145,0.068836145,0.068832956,0.030586421,0.008368843,-0.038417216,0.022704644,0.015412201
0.068836145,0.068836145,0.068832956,-0.014664405,0.013959657,-0.01811362,0.025158675,0.014459329
0.068836145,0.068836145,0.068832956,-0.014724825,0.0042524114,-0.026227541,-0.033648636,0.043061968
0.068836145,0.068836145,0.068832956,0.0037285062,0.014458004,0.03724388,0.009395592,-0.042122085
0.068836145,0.068836145,0.068832956,0.0002783356,-0.0076543456,-0.05128185,-0.0287638,-0.04930447
0.068836145,0.068836145,0.068832956,-0.011947451,0.010702888,0.033413008,0.0035371068,-0.045704205
0.068836145,0.068836145,0.068832956,-0.018012201,-0.009597392,-0.035469815,-0.012888022,0.01202284
0.068836145,0.068836145,0.068832956,-0.010097038,0.014748719,0.07735678,0.033722945,-0.040261388
0.068836145,0.068836145,0.068832956,-0.0059082997,0.0049093533,-0.012193332,-0.021950178,0.024972707
0.068836145,0.068836145,0.068832956,0.006753802,0.017261164,-0.012423994,0.051408283,-0.006447922
0.068836145,0.068836145,0.068832956,-0.025982158,0.0062949667,0.006459415,-0.08012112,0.061092
0.068836145,0.068836145,0.068832956,0.038462043,0.006955631,0.0005337894,0.010393487,-0.02912991
0.068836145,0.068836145,0.068832956,-0.013801361,0.009061872,-0.020949155,-0.07918486,0.0086467685
0.068836145,0.068836145,0.068832956,0.0029779363,0.010162773,-0.026384909,0.053466726,-0.009553606
0.068836145,0.068836145,0.068832956,-0.015236816,0.004951904,-0.007429571,-0.04271067,0.07463423
0.068836145,0.068836145,0.068832956,0.02219071,0.016802616,-0.0010926574,0.089475036,-0.0698461
0.068836145,0.068836145,0.068832956,0.008863803,-0.0061525037,0.026449021,-0.027045796,-0.011208827
0.068836145,0.068836145,0.068832956,0.024762498,0.0076248553,-0.03807779,0.039520998,-0.0430475
0.068836145,0.068836145,0.068832956,-0.019205317,0.013280355,0.040024597,-0.072312266,0.066901624
0.068836145,0.068836145,0.068832956,0.047619108,-0.003819802,-0.026561849,0.005928984,-0.025456578
0.068836145,0.068836145,0.068832956,0.005528695,0.007722715,0.006841191,-0.07687382,0.019203981
0.068836145,0.068836145,0.068832956,0.0028429374,0.000288127,-0.068328924,0.027310118,-0.029281715
0.068836145,0.068836145,0.068832956,-0.025004238,0.0065646386,0.0023169285,-0.029584548,0.05635349
0.068836145,0.068836145,0.068832956,0.011606924,-0.011588769,0.013405157,0.049978483,-0.027185533
0.068836145,0.068836145,0.068832956,-0.009328901,0.0069659865,0.06561508,-0.04005793,-0.0028882208
0.068836145,0.068836145,0.068832956,0.01713062,-0.0148006,-0.020293184,0.036530606,0.03339239
0.068836145,0.068836145,0.068832956,-0.0052393936,0.0026501128,0.08696926,-0.012605009,0.028103892
0.068836145,0.068836145,0.068832956,0.03374009,-0.027922014,-0.0067382455,-0.0005711429,0.033071354
0.068836145,0.068836145,0.068832956,0.0057673347,0.008976492,-0.00835457,-0.06693271,0.026989453
0.068836145,0.068836145,0.068832956,-0.0075396383,-0.008404202,-0.069490016,-0.0056482847,-0.022820469
0.068836145,0.068836145,0.068832956,-0.022952434,0.0007380102,-0.0017942513,-0.009613878,-0.017219212
0.068836145,0.068836145,0.068832956,0.018094579,-0.020214377,-0.020776581,0.02076039,-0.039514467
0.068836145,0.068836145,0.068832956,-0.0063364934,0.020677146,0.048944555,-0.06608899,-0.005919581
0.068836145,0.068836145,0.068832956,0.019522078,-0.0027464803,-0.028665148,0.010667745,0.0029080182
0.068836145,0.068836145,0.068832956,-0.018956097,0.0014933242,0.04078842,0.029936042,-0.0012974073
0.068836145,0.068836145,0.068832956,0.0064812116,-0.0004901064,0.000371243,0.023750223,0.054093998
0.068836145,0.068836145,0.068832956,-0.025673762,-0.013544959,-0.030020662,-0.022901002,0.022719683
0.068836145,0.068836145,0.068832956,0.01974151,-0.016335895,-0.034428656,0.023610301,-0.03151153
0.068836145,0.068836145,0.068832956,-0.00040358223,-0.016545713,0.021655206,0.0073738853,-0.04606475
0.068836145,0.068836145,0.068832956,0.034537144,0.0057564094,0.015017588,0.058800712,-0.010231371
0.068836145,0.068836145,0.068832956,0.005894247,0.0017818552,0.014808904,0.025789512,0.030682828
0.068836145,0.068836145,0.068832956,0.02636936,0.009933461,-0.019620594,0.013722556,0.033816483
0.068836145,0.068836145,0.068832956,-0.00012682338,0.0038661791,0.015976533,0.04437598,0.029050227
0.068836145,0.068836145,0.068832956,0.0065684584,0.005668318,-0.02260325,0.07701269,0.03355104
0.068836145,0.068836145,0.068832956,0.036978398,-0.012783161,-0.033460528,0.0059640976,-0.009563249
0.068836145,0.068836145,0.068832956,0.050378628,-0.011987329,-0.009074423,-0.0074125263,-0.05337741
0.068836145,0.068836145,0.068832956,0.0062379753,-0.025269054,-0.016455568,0.029390289,-0.072010644
0.068836145,0.068836145,0.068832956,0.041640513,0.016828762,-0.010713916,0.006761035,-0.019719979
0.068836145,0.068836145,0.068832956,0.012972951,-0.01758233,0.025919147,-0.01562617,0.0064399457
0.068836145,0.068836145,0.068832956,0.026126714,-0.007741804,-0.02961085,-0.03033687,0.05842791
0.068836145,0.068836145,0.068832956,-0.020341434,-0.0021725772,-0.022695161,0.008523079,0.017836075
0.068836145,0.068836145,0.068832956,0.009030385,-0.005349352,-0.032651525,0.041982297,0.032643862
0.068836145,0.068836145,0.068832956,-0.011895662,-0.020224147,-0.033229265,0.018678265,0.011861907
0.068836145,0.068836145,0.068832956,0.0025552537,0.02280948,-0.032861013,-0.006236854,-0.024955792
0.068836145,0.068836145,0.068832956,-0.011582991,0.012820774,0.005683335,0.0260579,-0.045033142
0.068836145,0.068836145,0.068832956,0.017338492,0.019430142,0.024439218,0.006218653,0.0029288111
0.068836145,0.068836145,0.068832956,-0.0148646,0.00617107,0.027839648,0.009310043,0.035859413
0.068836145,0.068836145,0.068832956,-0.0110411,0.008621026,-0.008593221,-0.022241695,0.034136996
0.068836145,0.068836145,0.068832956,-0.003689924,0.025290007,-0.037890676,0.01372041,0.026398238
0.068836145,0.068836145,0.068832956,0.017291896,0.0079717375,-0.040711064,-0.027025385,-0.013611954
0.068836145,0.068836145,0.068832956,0.09393398,0.0012018043,-0.03402903,0.06185712,-0.023740433
0.068836145,0.068836145,0.068832956,0.021280805,0.015748624,0.00400571,-0.027832376,-0.0772068
0.068836145,0.068836145,0.068832956,0.001486306,0.040256023,-0.032681428,0.031537607,-0.046508152
0.068836145,0.068836145,0.068832956,0.067387335,0.019706802,0.0024030218,-0.015463059,-0.0051445644
0.068836145,0.068836145,0.068832956,0.027831443,0.009992923,-0.012061157,0.0065069282,0.01377381
0.068836145,0.068836145,0.068832956,-0.012062423,0.024902957,0.023334427,-0.02857671,0.035551533
0.068836145,0.068836145,0.068832956,-0.005905883,0.024426552,-0.047476407,-0.0045771133,-0.00095230795
0.068836145,0.068836145,0.068832956,-0.0031739122,0.023711182,0.049686935,-0.028746959,-0.034266938
0.068836145,0.068836145,0.068832956,0.013021166,0.008263118,-0.077374324,0.02498799,-0.020317696
0.068836145,0.068836145,0.068832956,-0.0022520307,0.022766883,0.011077581,-0.011075712,-0.014977068
0.068836145,0.068836145,0.068832956,0.008828431,0.010341024,-0.051856816,-0.025289044,0.012081016
0.068836145,0.068836145,0.068832956,0.033819932,0.0048414026,0.04396173,0.017048586,-0.056609195
0.068836145,0.068836145,0.068832956,0.03478763,-0.0088033145,-0.060877245,0.016645806,0.013114649
0.068836145,0.068836145,0.068832956,-0.02546648,0.0034141499,0.043632228,0.023346819,-0.0059207794
0.068836145,0.068836145,0.068832956,0.007546703,-0.010997955,-0.055412684,-0.024118051,0.020454833
0.068836145,0.068836145,0.068832956,-0.027328845,0.007075858,0.06410869,-0.030582659,-0.052144457
0.068836145,0.068836145,0.068832956,0.00440566,0.0048699677,-0.042697355,0.013031606,-0.026809372
0.068836145,0.068836145,0.068832956,-0.005733572,-0.0022394692,0.03598388,-0.029528541,-0.008473573
0.068836145,0.068836145,0.068832956,0.005592809,0.0022202788,-0.0716106,0.035700273,0.022987546
0.068836145,0.068836145,0.068832956,0.0045972937,-0.013917531,0.037206396,0.01984516,-0.026900766
0.068836145,0.068836145,0.068832956,-0.00083623215,-0.013836958,-0.07040684,0.044030126,0.03376468
0.068836145,0.068836145,0.068832956,-0.03099903,0.0058713392,0.03478334,0.047445673,0.0054976
0.068836145,0.068836145,0.068832956,-0.016215347,-0.011285942,-0.013376979,0.044956658,0.03457259
0.068836145,0.068836145,0.068832956,-0.044820383,0.0063225958,0.055076174,-0.0031786868,0.026535867
0.068836145,0.068836145,0.068832956,0.0051619117,-0.0034130632,-0.05486199,0.005863492,0.03460349
0.068836145,0.068836145,0.068832956,-0.0121954335,0.019656882,0.022596205,-0.0037219103,0.043722443
0.068836145,0.068836145,0.068832956,0.04368256,-0.011813087,-0.07844815,0.01959615,0.030587008
0.068836145,0.068836145,0.068832956,0.005570773,0.013400996,0.029654294,0.046266433,-0.01187638
0.068836145,0.068836145,0.068832956,0.013512849,-0.014573006,-0.03384309,0.008831028,-0.007716708
0.068836145,0.068836145,0.068832956,-0.01564163,0.014541965,0.003271212,0.030327844,-0.015451759
0.068836145,0.068836145,0.068832956,0.015746852,-0.0006859087,-0.011556198,0.0017616989,-0.014664162
0.068836145,0.068836145,0.068832956,-0.02905445,0.041813098,-0.021164898,0.002931292,0.045399565
0.068836145,0.068836145,0.068832956,0.049751677,0.037027285,-0.0107070245,-0.012288871,0.0033201156
0.068836145,0.068836145,0.068832956,0.049389463,0.060633607,0.046482537,0.028277358,0.023597041
0.068836145,0.068836145,0.068832956,0.07575762,0.07590668,-0.013589028,-0.0069687706,0.032072466
0.068836145,0.068836145,0.068832956,0.026420483,0.06503555,-0.015396062,0.0028956623,0.035405423
0.068836145,0.068836145,0.068832956,0.023236852,0.092086166,0.0136254,-0.03777252,-0.0046687266
0.068836145,0.068836145,0.068832956,-0.0019276746,0.09859544,-0.036017682,0.01014458,0.03421722
0.068836145,0.068836145,0.068832956,0.03641069,0.09609875,0.057578996,-0.016128205,0.028089305
0.068836145,0.068836145,0.068832956,-0.011814707,0.07616647,-0.07373344,0.01596593,-0.006739277
0.068836145,0.068836145,0.068832956,-0.0033010964,0.08072719,0.0103676105,-0.025363885,-0.008549177
0.068836145,0.068836145,0.068832956,0.010367494,0.044704814,0.020990651,0.066885956,0.0039482396
0.068836145,0.068836145,0.068832956,0.02385421,0.023007002,0.05362617,-0.034291163,0.0016839007
0.068836145,0.068836145,0.068832956,-0.027643371,0.012179088,-0.058794633,0.034700938,0.007354152
0.068836145,0.068836145,0.068832956,0.022401214,0.059981544,0.053756025,-0.08251879,-0.04905232
0.068836145,0.068836145,0.068832956,0.004633184,0.0212963,-0.001915547,0.04838762,0.017819615
0.068836145,0.068836145,0.068832956,0.015409499,0.047628954,0.0047272095,-0.016968006,-0.004972874
0.068836145,0.068836145,0.068832956,-0.0057291114,0.021628164,-0.056159094,0.04006132,0.0003165253
0.068836145,0.068836145,0.068832956,0.0067684017,0.04676939,0.002257877,-0.031212866,0.0661856
0.068836145,0.068836145,0.068832956,0.040135764,0.0073762736,0.0054017473,0.05453521,0.037730735
0.068836145,0.068836145,0.068832956,0.006482295,0.05355282,0.0184881,-0.05586709,0.0029240581
0.068836145,0.068836145,0.068832956,0.0017946056,-0.027298428,-0.01140366,0.005974031,0.017936043
0.068836145,0.068836145,0.068832956,0.038626388,0.029442616,0.00959331,-0.06941518,0.014105577
0.068836145,0.068836145,0.068832956,0.009735587,0.024264475,0.0019767294,0.055891387,-0.010598158
0.068836145,0.068836145,0.068832956,-0.022139171,0.029077858,0.0110156005,0.014645772,0.01096115
0.068836145,0.068836145,0.068832956,0.00558732,0.023628302,-0.04543125,0.01970514,-0.013087137
0.068836145,0.068836145,0.068832956,0.016639777,0.025895651,0.008433516,-0.013238019,0.0022338794
0.068836145,0.068836145,0.068832956,0.026905699,0.028147856,0.030920247,0.05630972,0.012532722
0.068836145,0.068836145,0.068832956,0.01758807,0.036713675,0.012661707,-0.031131953,-0.011698635
0.068836145,0.068836145,0.068832956,0.033571485,0.025553163,0.0112225255,-0.015848033,0.04638902
0.068836145,0.068836145,0.068832956,0.037232645,0.03011385,-0.0006740193,0.019308168,0.04527262
0.068836145,0.068836145,0.068832956,0.045025755,-0.012199079,0.04605333,0.0144752925,-0.027431583
0.068836145,0.068836145,0.068832956,0.041182294,0.042596743,-0.036939032,-0.012209404,0.03268708
0.068836145,0.068836145,0.068832956,0.042184003,0.03534778,0.005169885,-0.027396888,0.0223934
0.068836145,0.068836145,0.068832956,-0.014150477,0.044978023,-0.015235905,0.017624833,0.031928148
0.068836145,0.068836145,0.068832956,-0.012439597,-0.0031768424,0.095240496,-0.00012974275,-0.003925869
0.068836145,0.068836145,0.068832956,-0.025584979,0.017940134,0.07962279,-0.00591922,0.0039028227
0.068836145,0.068836145,0.068832956,0.014032046,-0.0133249145,0.14271212,-0.054133907,-0.030825177
0.068836145,0.068836145,0.068832956,-0.028733445,-0.03524645,0.1456177,-0.026584268,-0.035300594
0.068836145,0.068836145,0.068832956,0.0031679617,-0.04892401,0.19350693,-0.07134884,-0.078252874
0.068836145,0.068836145,0.068832956,0.013341442,-0.0281875,0.13342781,0.006279843,0.028023873
0.068836145,0.068836145,0.068832956,0.011599649,0.018504908,0.1587308,-0.0019595076,0.00966566
0.068836145,0.068836145,0.068832956,0.008309358,0.03778611,0.12206125,0.072387174,0.030436
0.068836145,0.068836145,0.068832956,-0.024073415,0.033126168,0.12730953,0.039289758,-0.010118689
0.068836145,0.068836145,0.068832956,0.011236594,0.040278144,0.042795386,0.043888655,0.027536293
0.068836145,0.068836145,0.068832956,0.0024160866,0.045278627,0.0930732,-0.015170468,0.016497565
0.068836145,0.068836145,0.068832956,0.028136726,0.009044092,0.060449854,-0.020236531,0.04078091
0.068836145,0.068836145,0.068832956,0.021151448,0.023683254,0.11152758,-0.021670368,-0.016187351
0.068836145,0.068836145,0.068832956,0.027020773,0.036023784,0.0327483,0.03122784,0.070014596
0.068836145,0.068836145,0.068832956,0.052295372,0.045502882,0.07181672,0.035492253,0.0604988
0.068836145,0.068836145,0.068832956,0.05284,0.086798295,0.04549796,0.08958341,0.070928246
0.068836145,0.068836145,0.068832956,0.034748837,0.08148168,0.06392402,0.048221588,0.020189976
0.068836145,0.068836145,0.068832956,0.042211194,0.06309775,-0.007037464,0.028853616,0.04639219
0.068836145,0.068836145,0.068832956,-0.010497075,0.034816224,0.04081051,-0.019231303,0.022471868
0.068836145,0.068836145,0.068832956,0.028572159,0.011882778,0.022646524,-0.061047655,0.012562666
0.068836145,0.068836145,0.068832956,-0.022675842,-0.02375857,0.038576547,-0.080694064,-0.048363313
0.068836145,0.068836145,0.068832956,0.012209704,-0.014267541,-0.00067533593,-0.051613037,0.0059319204
0.068836145,0.068836145,0.068832956,-0.023465995,-0.021139149,0.01043844,-0.0024525258,-0.023568384
0.068836145,0.068836145,0.068832956,0.021985587,-0.010289129,-0.007455498,0.013458111,-0.05092481
0.068836145,0.068836145,0.068832956,-0.023865499,-0.0015218362,-0.011844443,0.07891924,-0.052745346
0.068836145,0.068836145,0.068832956,0.027482782,-0.028825708,-0.035520524,-0.001199643,-0.0057284553
0.068836145,0.068836145,0.068832956,-0.024775708,-0.019095056,0.02446635,0.036538914,-0.00623275
0.068836145,0.068836145,0.068832956,0.0009210747,-0.037426904,-0.007951368,-0.07766778,0.012303845
0.068836145,0.068836145,0.068832956,-0.0273911,0.034961138,0.0015736528,-0.019392876,0.009309094
0.068836145,0.068836145,0.068832956,-0.0144916475,-0.012122642,-0.015485641,-0.05617296,-0.009692523
0.068836145,0.068836145,0.068832956,-0.030821167,0.017043386,-0.021659415,0.023636358,-0.0071310103
0.068836145,0.068836145,0.068832956,0.0073759886,-0.023204979,-0.03206129,-0.009764435,-0.062284667
0.068836145,0.068836145,0.068832956,-0.013052415,-0.0068205316,-0.020701153,0.06719511,-0.043891277
0.068836145,0.068836145,0.068832956,0.022575704,-0.02992887,-0.0048603415,-0.004292618,-0.0040440205
0.068836145,0.068836145,0.068832956,-0.012525155,-0.024874227,-0.020329632,0.029222293,0.0146129895
0.068836145,0.068836145,0.068832956,0.017590279,-0.036691066,-0.008261833,-0.05927601,0.0064569646
0.068836145,0.068836145,0.068832956,-0.016014509,0.022710886,-7.5272386e-05,-0.024901588,0.041216146
0.068836145,0.068836145,0.068832956,0.0017864143,-0.013889743,0.051761914,-0.014037831,0.019092886
0.068836145,0.068836145,0.068832956,-0.039901596,0.011415739,-0.037988022,0.041117653,0.0012357361
0.068836145,0.068836145,0.068832956,0.019174471,-0.02148808,-0.04954689,-0.03936203,-0.061883584
0.068836145,0.068836145,0.068832956,-0.022510275,-0.012891725,-0.009045851,-0.013443869,-0.019435465
0.068836145,0.068836145,0.068832956,0.020138744,-0.036784783,0.013121153,-0.009211633,0.0011752169
0.068836145,0.068836145,0.068832956,-0.006163502,-0.021664722,0.038930446,0.01785633,-0.012339713
0.068836145,0.068836145,0.068832956,0.01710079,-0.028135505,-0.035121992,-0.0006750646,-0.020081256
0.068836145,0.068836145,0.068832956,-0.001778254,-0.0027272813,0.0027827446,0.02311314,0.009127051
0.068836145,0.068836145,0.068832956,-0.028460171,-0.007901043,0.008160152,0.02629551,0.019320942
0.068836145,0.068836145,0.068832956,-0.022946745,0.006852841,-0.023281457,0.028623514,-0.0064723394
0.068836145,0.068836145,0.068832956,-0.016177569,-0.014628811,-0.022684192,-0.027663777,-0.04566953
0.068836145,0.068836145,0.068832956,0.007834613,-0.020271638,-0.00049129623,-0.040388092,-0.033413008
0.068836145,0.068836145,0.068832956,0.003766348,-0.035693925,0.014532126,0.02625266,-0.014714281
0.068836145,0.068836145,0.068832956,-0.016696222,-0.023626532,0.0007469062,-0.020101676,-0.028612515
0.068836145,0.068836145,0.068832956,-0.0023324464,-0.005960259,-0.020017661,0.045254625,0.015488517
0.068836145,0.068836145,0.068832956,-0.007708262,-0.0023919526,-0.04440679,-0.0065571624,0.022637783
0.068836145,0.068836145,0.068832956,-0.020664701,0.0022915718,0.024426015,0.023051301,0.011597017
0.068836145,0.068836145,0.068832956,-0.01669664,-0.01694367,0.006250047,-0.025900163,-0.02057716
0.068836145,0.068836145,0.068832956,-0.040090177,-0.012625445,0.003963483,-0.016325165,-0.041521847
0.068836145,0.068836145,0.068832956,0.020723518,-0.01400462,-0.023696968,-0.0071520125,-0.003291152
0.068836145,0.068836145,0.068832956,0.0035046479,-0.03367598,0.01741432,-0.017221509,-0.05629666
0.068836145,0.068836145,0.068832956,0.019897941,-0.008227049,-0.013618519,-0.008051804,-0.028103463
0.068836145,0.068836145,0.068832956,-0.020371301,-0.016354758,-0.050102174,0.053472288,0.02445161
0.068836145,0.068836145,0.068832956,0.011366041,0.0037344946,-0.06783146,0.055662103,0.02290508
0.068836145,0.068836145,0.068832956,-0.009412146,-0.0080726845,0.015481138,0.015125442,0.020949738
0.068836145,0.068836145,0.068832956,0.011054244,-0.008666464,0.013990464,-0.061818175,-0.014567407
0.068836145,0.068836145,0.068832956,-0.021788169,0.0006425926,0.022573851,0.045193996,0.06286481
